income,age,credit,default,years_in_business,num_staff,monthly_sales,monthly_expenses,num_orders,order_history
61175.8620348054,28.705783966809513,633.8792688124973,0,5,9,56907.321492399235,43424.1588257775,17,45.74356826392653
69183.40510825149,33.93384929356176,752.9776544660824,0,11,17,28085.97617800744,42163.35490258358,55,53.633774835829804
47332.82567537892,27.684614870985868,725.2739739561222,0,16,14,43469.4514128539,42255.60970824703,50,57.02725489586424
48823.914133128426,33.828252955503004,667.1414708601964,0,11,11,63180.72778933263,34585.26963207493,39,39.35931538301136
33359.716419283155,23.691384724798244,711.1194771281574,0,18,14,31934.39028295581,40127.16294202564,35,57.30403939243744
88987.54935996566,42.91843254840851,705.9356919444829,1,18,17,50453.92175399203,52361.14552884159,29,38.298630342273725
58259.06903609299,34.538802578010284,693.1368867555404,0,3,4,45296.53241104362,42685.56674916849,73,46.49550636952713
36474.28955609938,27.510980382947665,739.8031438611254,0,1,14,44024.65445427653,44159.80198863075,21,38.543486099148005
41680.68128552018,38.05152907211049,691.1519211226114,1,18,5,57153.05345374841,52941.21343851668,82,45.88739953963947
55486.30589049745,26.157685321074467,631.3909252985692,0,15,5,51716.076026543735,47817.85820641243,6,46.069156449883224
57867.87716945037,33.109642734044314,772.497604950481,0,11,6,55201.81178519259,38697.53220663755,56,47.349564554379924
35777.553534711406,37.8572508293634,693.7315357549394,0,4,17,60440.54576434529,43177.2223550348,43,44.98008598090071
68810.87475235667,47.38760902045567,671.2394037341346,0,18,5,43573.61020114948,46962.31638420713,38,48.68621249457743
47402.3316870086,32.69549343278285,699.3908676743055,0,18,13,60473.5871516186,41375.195413724534,22,40.657939111951634
43981.45777770106,37.07736712928326,707.4371923860334,0,12,8,22083.05805091457,34796.75073605949,62,47.471037436373
32310.904715025463,38.9240058170433,760.6715390401268,1,16,9,37088.344231140494,42204.17827810412,93,43.301525161635915
51288.581416341636,27.89205278025324,706.8432020493964,1,8,13,49729.61364670835,37441.24552950645,80,37.24116491215469
38540.79637224851,30.599832330033195,674.5669462388327,0,10,13,39060.15982645365,35931.78899941539,10,50.385381434875235
61563.360359879276,33.08651138344182,687.7506980233576,0,5,18,45417.85152710872,35241.7443789133,59,31.491141729246074
57113.915146291285,42.89503074718185,697.6981804130268,0,4,6,41605.08603712911,37484.423214334536,39,66.27176957286598
47889.75597892984,35.92556202500854,712.0444642787543,0,3,10,42786.83604852353,37118.97144498535,69,51.568667493006345
32726.951835197575,45.839270351378254,736.5691400239562,0,9,8,59282.02427839885,40804.57649903399,78,64.9701650258043
52136.227831593824,24.54114331659028,686.4383403807203,0,9,4,41552.08464594414,49192.54420259858,73,44.93413042804355
53218.84733648916,43.95931335192579,701.580609850949,0,10,3,74586.2931109829,47396.52731184841,62,40.09046899142437
43828.51530048691,44.10588386429482,731.3633561305323,0,13,6,60418.04606637864,43869.050863818135,83,65.91277649274973
48474.09596566389,29.755551516726875,755.7593092844533,1,18,9,54859.20830897671,46478.67763622593,40,42.472487311583635
51894.6506669033,39.31590077954089,755.7458902959854,0,2,1,31416.409389548873,42533.32449986088,73,60.551943100596226
65702.09248088957,19.217076568896925,641.0672016649015,1,1,14,56154.96153467194,37519.06555070451,2,33.35867824902081
62416.81561843236,22.691360585691946,718.4095310131054,1,17,19,64667.84941102423,43741.997048660036,40,38.01885495187828
63508.40856332756,51.35507703114472,609.5456046346649,0,15,18,39498.50579668752,28466.887789378954,49,44.534308397446665
32082.23961546959,17.302818365054748,694.7972682076123,0,3,13,69612.87263170764,48308.8240716958,54,61.4391160537469
68144.21463260514,42.88991391910788,741.7859419952946,0,15,1,49784.901999299735,52243.54502719187,36,52.50934109483995
42170.1329854349,46.353399547716364,714.9118184030278,1,3,7,58141.155064426974,48023.16656360732,95,44.58879122182785
59652.59130913523,36.29920770495906,638.5709896157516,0,8,5,32540.00195942826,34755.47255854579,48,57.19582201152876
66233.45060997545,27.440688732194555,688.8677681167034,0,6,17,39658.959438150196,38373.64176975582,10,48.553182454266995
42221.48604620699,33.417275240790225,589.2896713300868,0,14,17,41444.829274022246,45393.094975614455,64,41.764683839244164
38478.7288563661,31.005239710000478,721.9577001400552,0,2,14,63862.60834516518,36283.17089086541,58,63.535141485764214
34157.09008349094,46.14396405940485,786.2152119830695,1,1,15,48809.37806962245,41602.35864815348,27,48.720893351533014
48524.680086159,41.440228916350925,661.7699427010333,0,13,4,41576.03327809254,51639.16821882627,37,45.19819285085214
40664.67644889336,20.941174142530027,727.4814744182602,0,19,4,49833.51793614164,43823.63127305011,46,49.98100132878787
46369.09478959088,37.06133860200297,784.4872977519935,1,5,5,57112.44589073155,42605.483887588205,81,62.11828719581739
39844.53480508422,46.523366229005184,666.1227514790406,0,17,14,46110.98756564866,56796.18286371119,1,48.17837825080562
50733.68373888933,57.87545418279055,750.8410162411014,0,8,3,51230.31419918288,41192.97653358593,27,47.72618393150158
41252.85773899844,24.575634021115135,645.716429750584,0,12,18,45810.22904164462,25984.732301411546,57,57.21206538819064
53769.8383506449,47.22989427649942,692.2599460053838,0,19,15,58390.874060099566,44417.73772157896,97,44.24135390756596
36524.64791289507,32.595992083705724,708.0636098460612,0,1,11,57765.74566825972,20828.149353889046,61,39.81035243598199
51971.75276778452,28.64295492704915,706.617800524257,0,7,16,57174.16688981002,61632.46027806852,27,50.05909084779828
30344.450930215255,15.535955500822677,682.4719369976407,0,10,3,49606.54704351268,42561.1792003342,47,43.77387220452752
44727.07670670193,30.818036538035592,719.987500212114,0,6,9,55418.92558758067,43696.194466119625,90,57.04274775126007
45132.51240705553,39.02663223790131,742.5256355219393,1,10,1,42859.37145617652,47355.45706416733,85,47.384677597223124
51302.82692443961,42.65649380831907,642.9427591273286,0,1,11,68277.93070888834,34832.03200885221,55,51.107655148620985
56050.75465243115,44.18870143811256,649.0585815382725,0,2,18,73746.98907499472,32895.666154478284,43,39.89192468337225
64090.13380752485,36.398685393054166,723.101337799372,0,5,2,52454.58534054242,48577.773580995046,75,37.84351385352074
31764.0309953379,47.5397143801154,554.832275002788,0,15,1,50650.22951742599,55782.25786554653,75,50.568175419672144
51352.60154423877,39.52802288852056,690.9063682354164,1,19,12,48203.93820643187,48250.57089174037,93,51.96018739188772
33675.65122686027,41.024759608825484,806.3711669837451,0,11,17,36269.86039301543,42155.066501277,80,44.07818083573787
61359.123228396515,25.445586569638422,733.8504823806585,0,1,8,51703.277932312165,34807.70382273604,45,51.10364414213909
40866.57464570716,23.799393509055477,660.9696477989954,1,7,4,41070.10152797682,45148.54322641486,51,48.256928446367795
54175.365252634445,33.34393903062608,671.1071515628136,0,15,3,46142.34224857413,39116.01408776766,59,64.88062481007219
43833.69956708898,30.397584021138943,756.7098557452674,1,3,16,52473.97160611366,36078.078801389325,85,42.50363624920905
52107.07127096186,50.2442942250352,701.8302465268163,1,13,19,44564.413366347086,45294.79047388315,64,45.94236262575227
32316.79689978978,32.36770513453628,635.5185073887196,0,6,6,47808.865959656054,30909.970984088835,28,46.190381853405704
57118.8981753189,44.38627082733856,650.2054394454726,0,19,8,54033.964911738694,32570.86643029295,55,58.54000843040198
65069.33038345711,39.39423590619123,580.2026207396277,0,4,11,54448.54665739015,39384.890196117914,66,72.61308495704634
51559.94685666703,44.86989983154871,678.9429742923769,0,7,16,44292.66326359792,25925.137562693115,97,40.955579843982555
42809.342497748796,49.288165540394544,730.7238959724335,0,14,3,46585.80250593827,37919.69712761921,50,61.38412824902663
53280.623907037065,39.93019889876523,806.6930002912079,0,3,18,67387.4046125179,46238.41420262694,61,59.15408059042687
51897.13633004289,36.80402394278984,713.0588426066545,0,2,13,47094.74793069316,30662.173927533666,78,50.34830426504776
47496.52337731816,29.588950705907276,706.4850261791817,0,15,5,65908.36216328293,33117.27564729762,93,44.16607350504396
47118.91950881504,44.74694640622462,662.9950478329013,0,19,3,67038.55398805687,54154.802310844796,31,48.69171155346661
70735.14435035369,35.951169587315455,655.4638387254396,1,8,14,68710.92333876551,34678.633848932164,96,44.937050103768286
49524.42803869043,34.351659817427745,681.577073429338,0,1,18,48094.47352390003,49342.98575591986,90,60.32247471647094
63529.41050426059,17.603625833450593,720.858352963568,0,15,16,57303.30852089953,51345.310608286716,68,60.057275793269625
57919.935016283926,35.95322408039551,718.1567090272445,0,1,4,64647.92250584232,45129.10481280535,64,45.90197717104492
43070.3964169127,21.622054049610654,722.470714141057,0,13,3,47399.20435249566,34766.91639661231,37,53.5245487934513
52076.52759454695,41.2725043596556,669.4023256158246,0,13,17,54645.13441882952,24904.876677249966,18,72.22843756936918
27916.560467596908,41.297639542422765,675.0647980953709,0,8,17,35913.64141515537,39287.06379210332,24,43.89230802772306
42525.95106536922,33.439147964032834,626.6208974097111,0,19,9,33769.82138183014,36249.6064604546,10,50.723117691260754
31683.890099936198,28.817692071255,734.5752639001753,0,9,6,56637.920901193,52981.998688482236,57,58.871824811742314
59494.69812932185,33.8613799535321,722.6337225945686,0,10,4,49351.24339397073,49616.39094014218,39,73.50084372845913
53274.00064997806,43.67973822343797,730.3428608288976,1,8,4,54325.641377205175,45315.56944149984,85,62.39585561292324
64784.6634527055,40.22925122462981,759.94860650004,1,2,11,39986.83241808263,29649.277417822967,26,68.64104111355728
45125.79942152634,29.351174609161724,620.8268059657898,0,3,4,65165.010529470565,34397.33589578785,7,52.41138926146097
48671.54265346283,42.63316614423871,755.4956890095353,1,19,5,57549.95980397292,44581.089681932404,98,60.88598333135518
65934.63318304943,22.30555259503124,730.6795040045897,0,16,2,63340.28312336041,36440.75910688871,56,48.936829131135504
48073.54616297726,42.55240224407712,667.6621804474067,0,1,9,47971.294433951174,28108.39112300741,1,62.88491991661262
48122.74786796882,14.996735780248493,775.820613651776,1,5,2,38005.25299837021,37463.67249474767,12,55.9733676521213
56492.347132356816,47.63820142950312,765.9335901762202,0,6,16,37712.527050085955,50656.063546500554,58,44.72129705049763
69197.91076055734,41.554702520809315,818.8664284840045,1,18,8,53020.28593076465,33526.2122503481,44,32.94856924596193
35766.23653622568,42.710778355156194,702.6636997564996,0,2,7,32089.384804850186,51080.47749485918,32,43.62216956205598
56440.84346049587,44.87636529992253,693.2634178706091,0,6,8,38832.3026259096,28087.900359131716,19,50.12780856636364
65083.1029398811,45.94013888260611,673.1034945649167,0,1,13,59912.82314625243,47500.807761731485,77,56.80274651185601
56076.66500041702,24.627960223143745,722.6715589112418,0,3,17,71652.1410991738,46587.28735703363,84,62.740842051921
42558.20261988851,48.4813899489762,628.1369151743066,1,2,11,60169.1661539919,34640.72077468618,63,46.77414788698825
68712.76051487868,27.89119968948841,694.3189628409607,0,2,15,46514.85750935426,34052.514886138655,52,33.28728641956332
49280.89573052654,33.13283342702883,703.540529455234,0,4,17,60868.55103281642,36684.72753869002,67,50.17342782070679
52970.669000125396,30.322992655792653,649.2519669711714,0,15,7,48495.475606041015,37752.47426303754,37,45.942828507653054
44029.34011856907,42.72510785359629,706.595073609233,0,12,7,47885.06286584777,39724.74062969279,51,56.8271788323114
60104.06476726768,38.17109756542477,664.9815969146765,0,13,4,56624.855343846895,42540.214842994836,95,50.574967143441675
65591.34483500852,26.279777924804616,738.5678436192044,0,18,8,42831.53562148773,45535.49885681575,30,59.646573344142446
30465.754898953808,44.28300404316656,736.823696834632,0,17,9,59729.098168528646,44133.83104105263,38,40.73328601864205
61468.704490393495,30.28071975739001,707.1702901246953,0,11,9,63554.08846768922,51994.906505899526,94,60.10091005115706
54327.96970533692,35.644227312767626,740.8880354207772,0,17,1,57988.64201370798,58823.35983657927,9,43.135791605407825
39567.129935335804,36.919299146226415,677.8942115033296,0,14,11,53260.47675753322,39382.150848066434,1,41.9284483786401
48340.14126754176,34.295701728971885,739.8708288490416,0,3,19,58575.308370790284,33806.74437198115,32,56.47006774277214
59935.23808954293,21.333817454959178,668.048723802588,1,18,17,43955.24801296058,48100.877065711364,6,62.967350322466864
37290.88427081589,41.183187448606446,740.5109696282659,1,2,4,57231.87804923098,35852.52174308984,16,32.79356786429306
64323.28161196277,49.287127688844734,693.6464925645557,0,10,2,44566.84858272572,37637.23837169176,48,54.10805828542709
52788.32348528035,49.60285156610352,814.251368213995,0,17,19,54633.40719237077,45918.07192096966,22,60.44656383565982
59121.891272007924,49.18299254704142,751.9871438997353,1,2,12,47595.22118876143,33367.71980510763,17,50.08198297753882
64452.495563441495,31.355605785259492,676.4641262973577,0,14,6,41767.144701734476,42457.709037079054,97,46.456935432946715
52191.75569244976,57.300820095569804,746.342496938952,1,12,8,51410.67619714957,50886.34800656551,72,59.57643458254694
28799.70040708475,28.04324492955171,655.6280827006162,1,6,5,55208.03538558661,40777.36766192814,42,15.00910396378491
57294.3645984406,47.70140091444907,678.7848317217379,0,11,10,37955.50793075767,46781.496011727715,57,65.35999664363523
45796.453891959354,34.88799315365332,752.3102254176455,0,6,12,46329.020414690036,42722.98430357406,31,47.40496536291048
62909.6572176605,31.946582248760382,757.457645523014,0,11,8,58702.24936767775,24900.224157693992,40,32.144329326320616
45323.426482131305,50.27898047151919,758.7453754111319,0,11,11,51829.72174842995,37437.43875180888,13,47.97704796714967
58858.859430747136,26.441125326146587,665.3122954657281,0,17,15,59368.81045761619,42872.244941899204,88,48.092695788833204
47587.70885735334,53.62275158890912,693.9292031293742,0,9,12,66040.18782169202,39549.3111849926,19,62.9892687271127
42694.93077469011,26.01624938438797,758.0471943857007,0,16,2,53466.9482068315,28686.878538539237,11,45.89784921050807
53964.7221160424,34.762233882926786,780.0573765544245,0,13,13,55836.56366145323,49128.67260915432,88,49.069228720402116
44406.18534955731,35.96077825884013,669.3564136009702,0,4,10,33353.47166215728,28645.52785578945,41,46.05528280811279
49638.607684826544,33.36509728894564,638.788431687836,0,8,4,40816.09494606484,56898.10201586734,21,31.946998716010253
32641.575084560416,33.05255312173578,668.0468105617755,0,3,4,55597.82486863381,34383.15782298808,97,40.41673362120012
45954.79458837125,38.45515726485587,693.4475322045665,0,18,17,48476.57081879066,47137.80507203447,35,62.406977377874156
37463.23491644053,8.097321033015561,653.9457135060211,0,11,5,48324.00659517401,46694.76754848954,59,49.73670337024624
60747.40760305844,38.17643151028006,643.6382597952734,0,15,12,63946.549031425246,50850.20961408579,82,53.82244325821913
67025.54968772647,53.24278944145384,703.0664541618594,1,10,13,57997.56695560867,53831.78229784603,95,57.04239977615878
47935.35517134158,39.88579811801192,699.5997996774394,0,14,19,59862.11420181623,39763.65673704324,42,47.29791893729716
